stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2:68:JDFS-7,,"Chuderov,Chuderovec",,50.699745,14.041247,101,,0,,Europe/Prague,0,
2:68:JDFS-6,,"Chuderov,Vlachovka",,50.692394,14.045144,"101,101",,0,,Europe/Prague,0,
2:68:JDFS-30,,"Chabařovice,Roudníky",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-3,,"Chabařovice,Hrbovice",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-29,,"Chabařovice,Roudníky,Marie Antonie",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-28,,"Chabařovice,Roudníky,dílny",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-27,,"Srbice,Staré Srbice",,,,401,,0,,Europe/Prague,0,
2:68:JDFS-25,,"Chabařovice,kostel",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-24,,"Chabařovice,radnice",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-23,,"Chabařovice,Chabařovická",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-22,,"Chabařovice,Ravel",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-21,,"Ústí n.L.,U Vozovny",,,,101,,0,,Europe/Prague,0,
2:68:JDFS-2,,"Chabařovice,záv.",,,,123,,0,,Europe/Prague,0,
2:68:JDFS-18,,"Chuderov,Žežice",,,,101,,0,,Europe/Prague,0,
2:68:JDFS-13,,"Ústí n.L.,Staré Předlice",,,,101,,0,,Europe/Prague,0,
2:68:JDFS-1,,"Chabařovice,Petri",,,,123,,0,,Europe/Prague,0,
2:69:JDFS-8,,"Moldava,myslivna",,50.69711,13.691861,445,,0,,Europe/Prague,0,
2:69:JDFS-7,,"Mikulov,mlýn",,,,444,,0,,Europe/Prague,0,
2:69:JDFS-6,,"Mikulov,chata Vitiška",,,,444,,0,,Europe/Prague,0,
2:69:JDFS-5,,Mikulov,,50.688278,13.721921,444,,0,,Europe/Prague,0,
2:69:JDFS-4,,"Košťany,vjezd",,,,447,,0,,Europe/Prague,0,
2:69:JDFS-32,,"Moldava,u hřiště",,,,446,,0,,Europe/Prague,0,
2:69:JDFS-31,,"Košťany,Střelná,Zátiší",,,,447,,0,,Europe/Prague,1,
2:69:JDFS-3,,"Košťany,nám.",,,,447,,0,,Europe/Prague,0,
2:69:JDFS-29,,"Moldava,Dol.Moldava",,50.7200432,13.6474142,446,,0,,Europe/Prague,0,
2:69:JDFS-28,,"Moldava,rozc.st.hranice",,50.716728,13.685992,446,,0,,Europe/Prague,0,
2:69:JDFS-18,,"Moldava,rozc.Fláje",,,,446,,0,,Europe/Prague,0,
2:69:JDFS-17,,"Moldava,Nové Město",,,,445,,0,,Europe/Prague,0,
2:69:JDFS-16,,"Moldava,Nové Město,rozc.",,,,445,,0,,Europe/Prague,0,
2:69:JDFS-15,,"Košťany,Střelná",,,,447,,0,,Europe/Prague,0,
2:69:JDFS-14,,"Hrob,Mlýny,myslivna",,,,441,,0,,Europe/Prague,0,
2:69:JDFS-13,,"Hrob,Mlýny,záv.",,,,441,,0,,Europe/Prague,0,
2:69:JDFS-12,,"Hrob,Mlýny",,,,"441,441",,0,,Europe/Prague,0,
2:69:JDFS-1,,Hrob,,50.657042,13.726007,441,,0,,Europe/Prague,0,
2:70:JDFS-1,,"Libouchec,Čermná",,,,131,,0,,Europe/Prague,0,
2:71:JDFS-5,,"Hřensko,střed",,,,321,,0,,Europe/Prague,0,
2:71:JDFS-23,,"Hřensko,přívoz",,,,321,,0,,Europe/Prague,0,
2:71:JDFS-21,,"Schmilka,Grenzübergang",,,,183,,0,,Europe/Prague,0,
2:72:JDFS-9,,"Rumburk,Desta",,50.961185,14.559484,381,,0,,Europe/Prague,0,
2:72:JDFS-8,,"Rumburk,Bytex 01",,50.951129,14.555117,381,,0,,Europe/Prague,0,
2:72:JDFS-6,,"Lipová,U pomníku",,,,395,,0,,Europe/Prague,0,
2:72:JDFS-5,,Lipová,,,,395,,0,,Europe/Prague,0,
2:72:JDFS-4,,"Jiříkov,předměstí",,,,382,,0,,Europe/Prague,0,
2:72:JDFS-39,,"Šluknov,Království,samota",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-38,,"Šluknov,Království,přádelna",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-37,,"Šluknov,Království,křížek",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-36,,"Šluknov,Království,kostel",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-35,,"Šluknov,Království,Jednota",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-34,,"Šluknov,Císařský,lom",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-32,,"Lobendava,Severní,Zátiší",,,,396,,0,,Europe/Prague,0,
2:72:JDFS-31,,"Lobendava,Severní",,51.0361366,14.3132887,396,,0,,Europe/Prague,0,
2:72:JDFS-3,,"Jiříkov,nám.",,,,382,,0,,Europe/Prague,0,
2:72:JDFS-29,,"Velký Šenov,žel.zast.",,,,392,,0,,Europe/Prague,0,
2:72:JDFS-27,,"Velký Šenov,Benzina",,,,392,,0,,Europe/Prague,0,
2:72:JDFS-26,,"Varnsdorf,Studánka",,,,372,,0,,Europe/Prague,0,
2:72:JDFS-25,,"Varnsdorf,žel.st.",,,,371,,0,,Europe/Prague,0,
2:72:JDFS-24,,"Varnsdorf,TOS",,50.8904762,14.6247349,371,,0,,Europe/Prague,0,
2:72:JDFS-23,,"Varnsdorf,Kaufland",,50.912532,14.612267,371,,0,,Europe/Prague,0,
2:72:JDFS-21,,"Varnsdorf,Čs.mládeže",,,,371,,0,,Europe/Prague,0,
2:72:JDFS-2,,"Jiříkov,koup.",,,,382,,0,,Europe/Prague,0,
2:72:JDFS-18,,"Varnsdorf,hotel Sport",,50.906386,14.637761,371,,0,,Europe/Prague,0,
2:72:JDFS-14,,"Šluknov,Benar",,,,391,,0,,Europe/Prague,0,
2:72:JDFS-13,,"Rumburk,žel.st.",,,,381,,0,,Europe/Prague,0,
2:72:JDFS-12,,"Rumburk,zámeček",,,,381,,0,,Europe/Prague,0,
2:72:JDFS-11,,"Rumburk,odstavné park.",,50.932051,14.558755,381,,0,,Europe/Prague,0,
2:72:JDFS-10,,"Rumburk,Krásnolipská",,,,381,,0,,Europe/Prague,0,
2:72:JDFS-1,,"Jiříkov,kopec",,,,382,,0,,Europe/Prague,0,
2:73:JDFS-8,,"Hřensko,Mezní Louka",,,,322,,0,,Europe/Prague,0,
2:73:JDFS-7,,"Hřensko,Mezná",,,,322,,0,,Europe/Prague,0,
2:73:JDFS-3,,"Hřensko,úpravna vody",,,,321,,0,,Europe/Prague,0,
2:73:JDFS-2,,"Hřensko,Pravčická brána",,,,321,,0,,Europe/Prague,0,
2:73:JDFS-1,,"Hřensko,k soutěskám",,,,321,,0,,Europe/Prague,0,
2:74:JDFS-8,,"Klášterec n.Ohří,nám.",,,,541,,0,,Europe/Prague,0,
2:88:JDFS-10,,"Louny,28.října",,,,801,,0,,Europe/Prague,0,
2:74:JDFS-7,,"Kadaň,nemocnice poliklinika",,50.390883,13.27112,531,,0,,Europe/Prague,0,
2:74:JDFS-6,,"Kadaň,Kpt.Jaroše u kina",,,,531,,0,,Europe/Prague,0,
2:74:JDFS-4,,"Kadaň,Chomutovská sídl.B",,,,531,,0,,Europe/Prague,0,
2:74:JDFS-33,,"Klášterec n.Ohří,Vernéřov,IP Verne III",,,,541,,0,,Europe/Prague,0,
2:74:JDFS-28,,"Kadaň,Královský Vrch",,,,531,,0,,Europe/Prague,0,
2:74:JDFS-27,,"Klášterec n.Ohří,Vernéřov,IP Verne II",,,,541,,0,,Europe/Prague,0,
2:74:JDFS-26,,"Klášterec n.Ohří,Vernéřov,IP Verne I",,,,541,,0,,Europe/Prague,0,
2:74:JDFS-24,,"Klášterec n.Ohří,Vernéřov",,,,541,,0,,Europe/Prague,0,
2:74:JDFS-22,,"Prunéřov,Ušák",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-21,,"Prunéřov,STS",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-20,,"Prunéřov,SSaŽ",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-19,,"Prunéřov,KKZ",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-18,,"Prunéřov,EPRU II",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-17,,"Prunéřov,EPRU I",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-16,,"Prunéřov,důl Nástup",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-15,,"Prunéřov,ČSAD",,,,532,,0,,Europe/Prague,0,
2:74:JDFS-14,,Prunéřov,,,,532,,0,,Europe/Prague,0,
2:74:JDFS-10,,"Klášterec n.Ohří,Kulturní centrum",,,,541,,0,,Europe/Prague,0,
2:75:JDFS-2,,"Libochovany,točna",,,,614,,0,,Europe/Prague,0,
2:75:JDFS-19,,"Žalhostice,Nové Píšťany",,,,"617,617",,0,,Europe/Prague,0,
2:75:JDFS-13,,"Libochovany,Řepnice",,,,614,,0,,Europe/Prague,0,
2:75:JDFS-12,,Píšťany,,,,616,,0,,Europe/Prague,0,
2:75:JDFS-1,,"Kamýk,rozc.",,,,613,,0,,Europe/Prague,0,
2:76:JDFS-9,,"Hrobčice,Mukov",,,,"477,477",,0,,Europe/Prague,0,
2:76:JDFS-8,,Lukov,,50.52819,13.8851633,474,,0,,Europe/Prague,0,
2:76:JDFS-7,,"Hrobčice,školka",,,,473,,0,,Europe/Prague,0,
2:76:JDFS-5,,"Hrobčice,Červený Újezd",,,,477,,0,,Europe/Prague,0,
2:76:JDFS-2,,"Bílina,nám.",,,,461,,0,,Europe/Prague,0,
2:76:JDFS-15,,"Hrobčice,Červený Újezd,Ke Mlýnu",,,,"477,477",,0,,Europe/Prague,0,
2:76:JDFS-13,,"Bílina,PP II škola",,,,461,,0,,Europe/Prague,0,
2:76:JDFS-12,,"Hrobčice,Červený Újezd,rozc.",,,,477,,0,,Europe/Prague,0,
2:76:JDFS-11,,"Lukov,Štěpánov",,,,474,,0,,Europe/Prague,0,
2:76:JDFS-10,,"Hrobčice,Razice",,,,473,,0,,Europe/Prague,0,
2:77:JDFS-9,,"Hřivice,Markvarec",,,,821,,0,,Europe/Prague,0,
2:77:JDFS-8,,"Lipno,Lipenec,škola",,,,846,,0,,Europe/Prague,0,
2:77:JDFS-6,,"Pnětluky,Konětopy",,,,821,,0,,Europe/Prague,0,
2:77:JDFS-5,,Jimlín,,,,841,,0,,Europe/Prague,0,
2:77:JDFS-4,,"Hřivice,žel.st.",,,,821,,0,,Europe/Prague,0,
2:77:JDFS-3,,"Hřivice,Nová ulice",,,,821,,0,,Europe/Prague,0,
2:77:JDFS-2,,Hřivice,,,,821,,0,,Europe/Prague,0,
2:77:JDFS-15,,"Tuchořice,háj.",,,,845,,0,,Europe/Prague,0,
2:77:JDFS-13,,"Tuchořice,Třeskonice",,,,839,,0,,Europe/Prague,0,
2:77:JDFS-12,,"Hřivice,Touchovice",,,,821,,0,,Europe/Prague,0,
2:77:JDFS-11,,"Opočno,žel.přejezd",,,,822,,0,,Europe/Prague,0,
2:77:JDFS-10,,"Opočno,host.",,,,822,,0,,Europe/Prague,0,
2:78:JDFS-7,,"Dubí,Mstišov,Školní",,,,421,,0,,Europe/Prague,0,
2:78:JDFS-6,,"Dubí,Mstišov,nám.",,,,421,,0,,Europe/Prague,0,
2:78:JDFS-5,,"Dubí,Mstišov",,,,421,,0,,Europe/Prague,0,
2:78:JDFS-25,,"Dubí,Mstišov,Dvojhradí",,,,421,,0,,Europe/Prague,0,
2:78:JDFS-24,,"Teplice,Raisova",,50.644651,13.8473,401,,0,,Europe/Prague,0,
2:78:JDFS-23,,"Teplice,Plavecká hala",,50.644622,13.841285,401,,0,,Europe/Prague,0,
2:78:JDFS-22,,"Teplice,Panorama",,50.641885,13.853097,401,,0,,Europe/Prague,0,
2:78:JDFS-21,,"Teplice,Masarykova",,50.64598,13.8328009,401,,0,,Europe/Prague,1,
2:78:JDFS-19,,"Teplice,Jankovcova",,50.647114,13.835964,401,,0,,Europe/Prague,0,
2:78:JDFS-17,,"Teplice,Fráni Šrámka",,,,401,,0,,Europe/Prague,0,
2:78:JDFS-16,,"Teplice,Dubská",,50.64554,13.818242,401,,0,,Europe/Prague,0,
2:78:JDFS-14,,"Modlany,Věšťany",,,,433,,0,,Europe/Prague,0,
2:78:JDFS-13,,"Modlany,Suché",,50.633277,13.911082,433,,0,,Europe/Prague,0,
2:78:JDFS-12,,"Modlany,Kvítkov,Za Kvítkovem",,,,433,,0,,Europe/Prague,0,
2:78:JDFS-11,,"Modlany,Kvítkov",,,,433,,0,,Europe/Prague,0,
2:78:JDFS-10,,"Modlany,Drahkov",,50.640493,13.869508,433,,0,,Europe/Prague,0,
2:79:JDFS-7,,"Krupka,Vrchoslav,točna",,,,431,,0,,Europe/Prague,0,
2:79:JDFS-4,,"Teplice,Trnovany,Bohosudovská",,50.657387,13.847344,401,,0,,Europe/Prague,0,
2:79:JDFS-3,,"Teplice,Trnovany,Pluto",,50.653786,13.844946,401,,0,,Europe/Prague,0,
2:79:JDFS-15,,"Krupka,sídliště",,,,431,,0,,Europe/Prague,0,
2:79:JDFS-12,,"Teplice,Sobědruhy,Rudné doly",,,,401,,0,,Europe/Prague,0,
2:79:JDFS-11,,"Teplice,Sobědruhy,nám.",,,,401,,0,,Europe/Prague,0,
2:79:JDFS-10,,"Teplice,Sobědruhy",,,,401,,0,,Europe/Prague,0,
2:79:JDFS-1,,"Krupka,stadion",,50.677021,13.868922,431,,0,,Europe/Prague,0,
2:80:JDFS-4,,"Hrob,Beseda",,50.654411,13.721334,441,,0,,Europe/Prague,0,
2:80:JDFS-27,,"Krupka,Bohosudov,MěÚ",,50.682167,13.872214,431,,0,,Europe/Prague,0,
2:80:JDFS-25,,"Košťany,Střelná,sídliště",,,,447,,0,,Europe/Prague,0,
2:80:JDFS-22,,"Hrob,Křižanov",,,,441,,0,,Europe/Prague,0,
2:80:JDFS-2,,"Háj u Duchcova,statek",,,,442,,0,,Europe/Prague,0,
2:80:JDFS-16,,"Záluží,Petrochemie",,,,211,,0,,Europe/Prague,0,
2:81:JDFS-4,,"Kadaň,KOH-I-NOOR",,50.379048,13.282948,531,,0,,Europe/Prague,0,
2:81:JDFS-16,,"Perštejn,pošta",,,,543,,0,,Europe/Prague,0,
2:81:JDFS-15,,"Perštejn,kino",,,,543,,0,,Europe/Prague,0,
2:81:JDFS-14,,"Okounov,ObÚ",,,,544,,0,,Europe/Prague,0,
2:81:JDFS-13,,Okounov,,50.3635961,13.10655575,544,,0,,Europe/Prague,0,
2:81:JDFS-12,,Lužný,,,,543,,0,,Europe/Prague,0,
2:81:JDFS-11,,"Klášterec n.Ohří,Šumná,rozc.Šumburk",,,,541,,0,,Europe/Prague,0,
2:81:JDFS-10,,"Klášterec n.Ohří,Klášterecká Jeseň",,,,541,,0,,Europe/Prague,0,
2:81:JDFS-1,,"Černýš,rozc.1.0",,,,543,,0,,Europe/Prague,0,
2:82:JDFS-17,,"Chabařovice,strojírny",,,,121,,0,,Europe/Prague,0,
2:82:JDFS-16,,"Chabařovice,koupaliště",,,,123,,0,,Europe/Prague,0,
2:83:JDFS-9,,"Loučná,Lesní zámeček",,,,556,,0,,Europe/Prague,0,
2:83:JDFS-8,,"Loučná,háj.park.",,,,556,,0,,Europe/Prague,0,
2:83:JDFS-26,,"Boží Dar,CLO",,,,x,,0,,Europe/Prague,0,
2:83:JDFS-25,,"Kurort Oberwiesenthal,Markt",,50.41919,12.9706459,271,,0,,Europe/Prague,0,
2:83:JDFS-24,,"Kurort Oberwiesenthal,Penzion Herberger",,50.4191,12.9673223,271,,0,,Europe/Prague,0,
2:83:JDFS-23,,"Kurort Oberwiesenthal,ZOLL",,,,x,,0,,Europe/Prague,0,
2:83:JDFS-19,,"Kurort Oberwiesenthal,Hotel am Fichtelberg",,,,271,,0,,Europe/Prague,0,
2:83:JDFS-17,,"Kurort Oberwiesenthal,Neues Haus",,50.4129639,12.9390144,271,,0,,Europe/Prague,0,
2:83:JDFS-16,,"Kurort Oberwiesenthal,Am Bahnhof",,50.42115,12.9725132,271,,0,,Europe/Prague,0,
2:83:JDFS-15,,"Boží Dar,u kostela",,50.409073,12.924717,557,,0,,Europe/Prague,0,
2:83:JDFS-11,,"Loučná,Háj,záv.",,,,556,,0,,Europe/Prague,0,
2:83:JDFS-10,,"Loučná,rozc.1.0",,,,556,,0,,Europe/Prague,0,
2:83:JDFS-1,,"Boží Dar,Klínovec,rozc.",,,,557,,0,,Europe/Prague,0,
2:84:JDFS-9,,"Světec,Zámecká zahrada",,,,486,,0,,Europe/Prague,0,
2:84:JDFS-8,,"Světec,Kostomlatská",,,,486,,0,,Europe/Prague,0,
2:84:JDFS-7,,"Kostomlaty p.Milešovkou,škola",,,,456,,0,,Europe/Prague,0,
2:84:JDFS-6,,"Kostomlaty p.Milešovkou,ObÚ",,,,456,,0,,Europe/Prague,0,
2:84:JDFS-5,,"Kostomlaty p.Milešovkou,nám.",,,,456,,0,,Europe/Prague,0,
2:84:JDFS-4,,"Kostomlaty p.Milešovkou,garáže",,,,456,,0,,Europe/Prague,0,
2:84:JDFS-31,,"Zabrušany,Želénky,křiž.",,,,493,,0,,Europe/Prague,0,
2:84:JDFS-30,,"Zabrušany,Želénky,Fučík",,,,493,,0,,Europe/Prague,0,
2:84:JDFS-26,,"Teplice,Hudcov",,50.6276741,13.7823009,401,,0,,Europe/Prague,0,
2:84:JDFS-23,,"Rtyně n.Bílinou,Velvěty,záv.",,,,451,,0,,Europe/Prague,0,
2:84:JDFS-22,,"Bžany,Mošnov",,,,455,,0,,Europe/Prague,0,
2:84:JDFS-21,,"Bžany,Lysec",,,,455,,0,,Europe/Prague,0,
2:84:JDFS-20,,"Bžany,Lhenice",,,,455,,0,,Europe/Prague,0,
2:84:JDFS-19,,"Bžany,Lbín",,,,455,,0,,Europe/Prague,0,
2:84:JDFS-18,,"Bžany,Hradiště,rozc.",,,,455,,0,,Europe/Prague,0,
2:84:JDFS-17,,"Bžany,Hradiště",,,,455,,0,,Europe/Prague,0,
2:84:JDFS-16,,"Bystřany,Úpořiny",,,,458,,0,,Europe/Prague,0,
2:84:JDFS-11,,"Světec,Štrbice",,,,486,,0,,Europe/Prague,0,
2:84:JDFS-10,,"Světec,záv.",,,,486,,0,,Europe/Prague,0,
2:84:JDFS-1,,Bžany,,,,455,,0,,Europe/Prague,0,
2:85:JDFS-9,,Lestkov,,50.36441,13.190382,541,,0,,Europe/Prague,0,
2:85:JDFS-16,,Zásada u Rašovic,,,,531,,0,,Europe/Prague,0,
2:85:JDFS-15,,"Klášterec n.Ohří,Suchý Důl",,,,541,,0,,Europe/Prague,0,
2:85:JDFS-14,,"Klášterec n.Ohří,Rašovice",,,,541,,0,,Europe/Prague,0,
2:85:JDFS-13,,Pokutice,,50.37184,13.249058,531,,0,,Europe/Prague,0,
2:85:JDFS-11,,"Klášterec n.Ohří,Hradiště,rozc.",,,,541,,0,,Europe/Prague,0,
2:85:JDFS-10,,Louchov,,50.425865,13.191126,545,,0,,Europe/Prague,0,
2:85:JDFS-1,,Domašín,,,,545,,0,,Europe/Prague,0,
2:86:JDFS-9,,"Most,Krym",,50.502487,13.662803,201,,0,,Europe/Prague,0,
2:86:JDFS-8,,"Most,Kahan",,50.49167,13.652119,201,,0,,Europe/Prague,0,
2:86:JDFS-7,,"Most,14.ZŠ",,,,201,,0,,Europe/Prague,0,
2:86:JDFS-13,,"Most,Rudolická MUS a.s.",,50.508502,13.658825,201,,0,,Europe/Prague,0,
2:86:JDFS-10,,"Most,Zd.Štěpánka",,,,201,,0,,Europe/Prague,0,
2:87:JDFS-9,,"Staré Křečany,Elite",,,,384,,0,,Europe/Prague,0,
2:87:JDFS-8,,Staré Křečany,,,,384,,0,,Europe/Prague,0,
2:87:JDFS-5,,"Krásná Lípa,Kyjovská",,,,"386,386",,0,,Europe/Prague,0,
2:87:JDFS-4,,"Krásná Lípa,nám.",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-23,,"Rumburk,Dolní Křečany,host.",,,,381,,0,,Europe/Prague,0,
2:87:JDFS-22,,"Rumburk,Dolní Křečany",,,,381,,0,,Europe/Prague,0,
2:87:JDFS-21,,"Krásná Lípa,Zahrady,rozc.",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-20,,"Krásná Lípa,Zahrady",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-2,,"Doubice,ObÚ",,,,387,,0,,Europe/Prague,0,
2:87:JDFS-19,,"Krásná Lípa,Sněžná",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-18,,"Krásná Lípa,Kyjov,Dlouhý Důl",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-17,,"Krásná Lípa,Kyjov,přehrada",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-16,,"Krásná Lípa,Kyjov,Kyjovské údolí",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-15,,"Krásná Lípa,Kyjov",,,,386,,0,,Europe/Prague,0,
2:87:JDFS-14,,"Krásná Lípa,Krásný Buk",,,,"386,386",,0,,Europe/Prague,0,
2:87:JDFS-13,,"Rumburk,Šluknovská",,,,381,,0,,Europe/Prague,0,
2:87:JDFS-12,,"Staré Křečany,u statku",,,,381,,0,,Europe/Prague,0,
2:87:JDFS-11,,"Staré Křečany,ObÚ",,,,384,,0,,Europe/Prague,0,
2:87:JDFS-10,,"Staré Křečany,Jednota",,,,384,,0,,Europe/Prague,0,
2:87:JDFS-1,,Doubice,,50.883641,14.463717,387,,0,,Europe/Prague,0,
2:88:JDFS-9,,"Louny,Petra Obrovce",,50.359375,13.7875528,801,,0,,Europe/Prague,0,
2:88:JDFS-6,,Libčeves,,,,851,,0,,Europe/Prague,0,
2:88:JDFS-5,,Chraberce,,50.408313,13.828423,855,,0,,Europe/Prague,0,
2:88:JDFS-4,,"Chlumčany,žel.st.",,,,881,,0,,Europe/Prague,0,
2:88:JDFS-3,,"Chlumčany,obec",,,,881,,0,,Europe/Prague,0,
2:88:JDFS-19,,"Dobroměřice,Nečišská",,,,856,,0,,Europe/Prague,0,
2:88:JDFS-18,,"Černčice,Raisova",,,,861,,0,,Europe/Prague,0,
2:88:JDFS-16,,"Chlumčany,Vlčí",,,,881,,0,,Europe/Prague,0,
2:88:JDFS-15,,"Louny,Nečichy",,,,859,,0,,Europe/Prague,0,
2:88:JDFS-14,,"Chožov,Mnichovský Týnec",,,,855,,0,,Europe/Prague,0,
2:88:JDFS-1,,Blšany u Loun,,,,882,,0,,Europe/Prague,0,
2:89:JDFS-9,,"Malšovice,Javory",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-8,,"Děčín,Vilsnice,záv.",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-7,,"Děčín,Vilsnice",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-6,,"Děčín,Monos",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-4,,"Děčín,Diana",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-3,,"Děčín,Desta",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-19,,"Malšovice,točna",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-18,,"Děčín,Kovošrot",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-17,,"Děčín,Alusuisse",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-16,,"Malšovice,Stará Bohyně,rozc.",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-15,,"Malšovice,Nová Bohyně,rozc.",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-14,,"Malšovice,Hliněná,rozc.",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-13,,"Malšovice,Hliněná",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-12,,"Malšovice,Četrans",,,,301,,0,,Europe/Prague,0,
2:89:JDFS-11,,"Malšovice,rest.",,,,"319,319",,0,,Europe/Prague,0,
2:89:JDFS-10,,"Malšovice,dol.ves",,,,319,,0,,Europe/Prague,0,
2:89:JDFS-1,,"Malšovice,Borek",,,,319,,0,,Europe/Prague,0,
2:90:JDFS-9,,"Teplice,Pražská",,,,401,,0,,Europe/Prague,0,
2:90:JDFS-40,,"Žim,žel.zast.",,,,454,,0,,Europe/Prague,0,
2:90:JDFS-4,,Rtyně n.Bílinou,,,,"451,451",,0,,Europe/Prague,0,
2:90:JDFS-39,,"Bořislav,obchod",,,,"453,453",,0,,Europe/Prague,0,
2:90:JDFS-38,,"Řehlovice,Brozánky,rozc.",,,,"112,112",,0,,Europe/Prague,0,
2:90:JDFS-37,,"Žalany,Lelov",,,,452,,0,,Europe/Prague,0,
2:90:JDFS-33,,"Rtyně n.Bílinou,Velvěty,Kozlíky host.",,,,451,,0,,Europe/Prague,0,
2:90:JDFS-32,,"Rtyně n.Bílinou,Velvěty,Kozlíky",,,,451,,0,,Europe/Prague,0,
2:90:JDFS-31,,"Rtyně n.Bílinou,Velvěty",,,,"451,451",,0,,Europe/Prague,0,
2:90:JDFS-30,,"Rtyně n.Bílinou,Sezemice",,,,451,,0,,Europe/Prague,0,
2:90:JDFS-29,,"Rtyně n.Bílinou,Malhostice",,,,451,,0,,Europe/Prague,0,
2:90:JDFS-23,,"Novosedlice,Lípa",,,,421,,0,,Europe/Prague,0,
2:90:JDFS-2,,"Bořislav,školka",,,,453,,0,,Europe/Prague,0,
2:90:JDFS-19,,"Bystřany,Nové Dvory",,,,458,,0,,Europe/Prague,0,
2:90:JDFS-18,,"Bystřany,Máchovy sady",,,,458,,0,,Europe/Prague,0,
2:90:JDFS-17,,"Bystřany,hřbitov",,,,401,,0,,Europe/Prague,0,
2:90:JDFS-16,,"Rtyně n.Bílinou,kostel",,,,"451,451",,0,,Europe/Prague,0,
2:90:JDFS-13,,Žim,,,,454,,0,,Europe/Prague,0,
2:90:JDFS-12,,"Žalany,škola",,,,452,,0,,Europe/Prague,0,
2:90:JDFS-10,,"Teplice,Prosetice,plynárny",,,,401,,0,,Europe/Prague,0,
2:91:JDFS-9,,"Děčín,Březiny,škola",,,,301,,0,,Europe/Prague,0,
2:91:JDFS-8,,"Děčín,Březiny,Libverda",,,,301,,0,,Europe/Prague,0,
2:91:JDFS-5,,"Děčín,Nářadí",,,,301,,0,,Europe/Prague,0,
2:91:JDFS-37,,"Huntířov,Nová Oleška,rybník",,,,345,,0,,Europe/Prague,0,
2:91:JDFS-36,,"Jetřichovice,Rynartice",,,,341,,0,,Europe/Prague,0,
2:91:JDFS-35,,"Jetřichovice,Vysoká Lípa,rest.",,,,342,,0,,Europe/Prague,0,
2:91:JDFS-34,,"Jetřichovice,Vysoká Lípa,hotel Lípa",,,,342,,0,,Europe/Prague,0,
2:91:JDFS-33,,"Jetřichovice,Všemily",,,,341,,0,,Europe/Prague,0,
2:91:JDFS-32,,"Jetřichovice,Všemily,rozc.",,,,341,,0,,Europe/Prague,0,
2:91:JDFS-31,,"Jetřichovice,Všemily,konírna",,,,341,,0,,Europe/Prague,0,
2:91:JDFS-30,,"Jetřichovice,Vysoká Lípa,rozc.",,,,342,,0,,Europe/Prague,0,
2:91:JDFS-29,,"Jetřichovice,Rynartice,Pod zámečkem",,,,"341,341",,0,,Europe/Prague,0,
2:91:JDFS-28,,"Děčín,Narex",,,,301,,0,,Europe/Prague,0,
2:91:JDFS-27,,"Huntířov,Stará Oleška,škola",,,,345,,0,,Europe/Prague,0,
2:91:JDFS-26,,"Huntířov,Stará Oleška,koupaliště",,,,345,,0,,Europe/Prague,0,
2:91:JDFS-25,,"Srbská Kamenice,pošta",,,,343,,0,,Europe/Prague,0,
